type,nr_processes,grid_dim,matrix_size,solver,linear_system,time,iterations,precision,damping_parameter,step_size_h,SPEEDUP,EFFICENCY
parallel,2,32,961,damped-jacobi,five-point,4.73509,5866,1.00E-11,1,0.03125,,
parallel,2,32,961,gauss-seidel,five-point,2.5228,2935,1.00E-11,1,0.03125,,
parallel,2,33,1024,damped-jacobi,five-point,5.71792,6239,1.00E-11,1,0.030303,,
parallel,2,33,1024,gauss-seidel,five-point,3.24564,3121,1.00E-11,1,0.030303,,
parallel,2,34,1089,damped-jacobi,five-point,6.87837,6624,1.00E-11,1,0.0294118,,
parallel,2,34,1089,gauss-seidel,five-point,3.91697,3314,1.00E-11,1,0.0294118,,
parallel,2,35,1156,damped-jacobi,five-point,8.30901,7021,1.00E-11,1,0.0285714,,
parallel,2,35,1156,gauss-seidel,five-point,4.75594,3512,1.00E-11,1,0.0285714,,
parallel,2,36,1225,damped-jacobi,five-point,10.0649,7428,1.00E-11,1,0.0277778,,
parallel,2,36,1225,gauss-seidel,five-point,5.77756,3715,1.00E-11,1,0.0277778,,
parallel,2,37,1296,damped-jacobi,five-point,12.0437,7848,1.00E-11,1,0.027027,,
parallel,2,37,1296,gauss-seidel,five-point,6.94561,3925,1.00E-11,1,0.027027,,
parallel,2,38,1369,damped-jacobi,five-point,14.5411,8277,1.00E-11,1,0.0263158,,
parallel,2,38,1369,gauss-seidel,five-point,8.2672,4140,1.00E-11,1,0.0263158,,
parallel,2,39,1444,damped-jacobi,five-point,16.9237,8719,1.00E-11,1,0.025641,,
parallel,3,3,4,damped-jacobi,five-point,0.000413158,41,1.00E-11,1,0.333333,,
parallel,3,3,4,gauss-seidel,five-point,0.000483734,22,1.00E-11,1,0.333333,,
parallel,3,4,9,damped-jacobi,five-point,0.000364567,82,1.00E-11,1,0.25,,
parallel,3,4,9,gauss-seidel,five-point,0.000586559,43,1.00E-11,1,0.25,,
parallel,3,5,16,damped-jacobi,five-point,0.000940422,134,1.00E-11,1,0.2,,
parallel,3,5,16,gauss-seidel,five-point,0.000753158,69,1.00E-11,1,0.2,,
parallel,3,6,25,damped-jacobi,five-point,0.00137584,197,1.00E-11,1,0.166667,,
parallel,3,6,25,gauss-seidel,five-point,0.0013516,101,1.00E-11,1,0.166667,,
parallel,3,7,36,damped-jacobi,five-point,0.00164209,272,1.00E-11,1,0.142857,,
parallel,3,7,36,gauss-seidel,five-point,0.00163819,138,1.00E-11,1,0.142857,,
parallel,3,8,49,damped-jacobi,five-point,0.00271278,358,1.00E-11,1,0.125,,
parallel,3,8,49,gauss-seidel,five-point,0.00236866,181,1.00E-11,1,0.125,,
parallel,3,9,64,damped-jacobi,five-point,0.00338809,455,1.00E-11,1,0.111111,,
parallel,3,9,64,gauss-seidel,five-point,0.00292115,230,1.00E-11,1,0.111111,,
parallel,3,10,81,damped-jacobi,five-point,0.0069149,564,1.00E-11,1,0.1,,
parallel,3,10,81,gauss-seidel,five-point,0.00494777,284,1.00E-11,1,0.1,,
parallel,3,11,100,damped-jacobi,five-point,0.0109544,685,1.00E-11,1,0.0909091,,
parallel,3,11,100,gauss-seidel,five-point,0.00739144,345,1.00E-11,1,0.0909091,,
parallel,3,12,121,damped-jacobi,five-point,0.0199397,817,1.00E-11,1,0.0833333,,
parallel,3,12,121,gauss-seidel,five-point,0.0106447,411,1.00E-11,1,0.0833333,,
parallel,3,13,144,damped-jacobi,five-point,0.0284697,960,1.00E-11,1,0.0769231,,
parallel,3,13,144,gauss-seidel,five-point,0.01338,482,1.00E-11,1,0.0769231,,
parallel,3,14,169,damped-jacobi,five-point,0.0411222,1115,1.00E-11,1,0.0714286,,
parallel,3,14,169,gauss-seidel,five-point,0.0290374,560,1.00E-11,1,0.0714286,,
parallel,3,15,196,damped-jacobi,five-point,0.0638157,1282,1.00E-11,1,0.0666667,,
parallel,3,15,196,gauss-seidel,five-point,0.0278808,643,1.00E-11,1,0.0666667,,
parallel,3,16,225,damped-jacobi,five-point,0.0852783,1459,1.00E-11,1,0.0625,,
parallel,3,16,225,gauss-seidel,five-point,0.0420376,732,1.00E-11,1,0.0625,,
parallel,3,17,256,damped-jacobi,five-point,0.103472,1649,1.00E-11,1,0.0588235,,
parallel,3,17,256,gauss-seidel,five-point,0.0839867,827,1.00E-11,1,0.0588235,,
parallel,3,18,289,damped-jacobi,five-point,0.129486,1850,1.00E-11,1,0.0555556,,
parallel,3,18,289,gauss-seidel,five-point,0.100331,927,1.00E-11,1,0.0555556,,
parallel,3,19,324,damped-jacobi,five-point,0.168784,2062,1.00E-11,1,0.0526316,,
parallel,3,19,324,gauss-seidel,five-point,0.106195,1033,1.00E-11,1,0.0526316,,
parallel,3,20,361,damped-jacobi,five-point,0.21529,2286,1.00E-11,1,0.05,,
parallel,3,20,361,gauss-seidel,five-point,0.148454,1145,1.00E-11,1,0.05,,
parallel,3,21,400,damped-jacobi,five-point,0.278792,2521,1.00E-11,1,0.047619,,
parallel,3,21,400,gauss-seidel,five-point,0.185997,1263,1.00E-11,1,0.047619,,
parallel,3,22,441,damped-jacobi,five-point,0.355425,2768,1.00E-11,1,0.0454545,,
parallel,3,22,441,gauss-seidel,five-point,0.216666,1386,1.00E-11,1,0.0454545,,
parallel,3,23,484,damped-jacobi,five-point,0.45577,3026,1.00E-11,1,0.0434783,,
parallel,3,23,484,gauss-seidel,five-point,0.301479,1515,1.00E-11,1,0.0434783,,
parallel,3,24,529,damped-jacobi,five-point,0.582733,3295,1.00E-11,1,0.0416667,,
parallel,3,24,529,gauss-seidel,five-point,0.379886,1650,1.00E-11,1,0.0416667,,
parallel,3,25,576,damped-jacobi,five-point,0.739037,3576,1.00E-11,1,0.04,,
parallel,3,25,576,gauss-seidel,five-point,0.480253,1790,1.00E-11,1,0.04,,
parallel,3,26,625,damped-jacobi,five-point,0.926413,3869,1.00E-11,1,0.0384615,,
parallel,3,26,625,gauss-seidel,five-point,0.576023,1937,1.00E-11,1,0.0384615,,
parallel,3,27,676,damped-jacobi,five-point,1.16057,4173,1.00E-11,1,0.037037,,
parallel,3,27,676,gauss-seidel,five-point,0.726835,2089,1.00E-11,1,0.037037,,
parallel,3,28,729,damped-jacobi,five-point,1.43376,4489,1.00E-11,1,0.0357143,,
parallel,3,28,729,gauss-seidel,five-point,0.904512,2246,1.00E-11,1,0.0357143,,
parallel,3,29,784,damped-jacobi,five-point,1.77108,4816,1.00E-11,1,0.0344828,,
parallel,3,29,784,gauss-seidel,five-point,1.12454,2410,1.00E-11,1,0.0344828,,
parallel,3,30,841,damped-jacobi,five-point,2.1702,5154,1.00E-11,1,0.0333333,,
parallel,3,30,841,gauss-seidel,five-point,1.36773,2579,1.00E-11,1,0.0333333,,
parallel,3,31,900,damped-jacobi,five-point,2.63873,5505,1.00E-11,1,0.0322581,,
parallel,3,31,900,gauss-seidel,five-point,1.6663,2754,1.00E-11,1,0.0322581,,
parallel,3,32,961,damped-jacobi,five-point,3.20606,5866,1.00E-11,1,0.03125,,
parallel,3,32,961,gauss-seidel,five-point,2.02361,2935,1.00E-11,1,0.03125,,
parallel,3,33,1024,damped-jacobi,five-point,3.86128,6239,1.00E-11,1,0.030303,,
parallel,3,33,1024,gauss-seidel,five-point,2.4701,3121,1.00E-11,1,0.030303,,
parallel,3,34,1089,damped-jacobi,five-point,4.61695,6624,1.00E-11,1,0.0294118,,
parallel,3,34,1089,gauss-seidel,five-point,2.97093,3314,1.00E-11,1,0.0294118,,
parallel,3,35,1156,damped-jacobi,five-point,5.52245,7021,1.00E-11,1,0.0285714,,
parallel,3,35,1156,gauss-seidel,five-point,3.61073,3512,1.00E-11,1,0.0285714,,
parallel,3,36,1225,damped-jacobi,five-point,6.55994,7428,1.00E-11,1,0.0277778,,
parallel,3,36,1225,gauss-seidel,five-point,4.38046,3715,1.00E-11,1,0.0277778,,
parallel,3,37,1296,damped-jacobi,five-point,7.72582,7848,1.00E-11,1,0.027027,,
parallel,3,37,1296,gauss-seidel,five-point,5.3065,3925,1.00E-11,1,0.027027,,
parallel,3,38,1369,damped-jacobi,five-point,9.11521,8277,1.00E-11,1,0.0263158,,
parallel,3,38,1369,gauss-seidel,five-point,6.4277,4140,1.00E-11,1,0.0263158,,
parallel,3,39,1444,damped-jacobi,five-point,10.6717,8719,1.00E-11,1,0.025641,,
parallel,3,39,1444,gauss-seidel,five-point,7.69282,4361,1.00E-11,1,0.025641,,
parallel,3,40,1521,damped-jacobi,five-point,12.5172,9172,1.00E-11,1,0.025,3.070678746,1.023559582
parallel,3,40,1521,gauss-seidel,five-point,9.15109,4588,1.00E-11,1,0.025,,
parallel,3,41,1600,damped-jacobi,five-point,14.572,9639,1.00E-11,1,0.0243902,,
parallel,3,41,1600,gauss-seidel,five-point,11.0143,4820,1.00E-11,1,0.0243902,,
parallel,3,42,1681,damped-jacobi,five-point,16.8995,10118,1.00E-11,1,0.0238095,,
parallel,3,42,1681,gauss-seidel,five-point,13.2789,5058,1.00E-11,1,0.0238095,,
parallel,3,43,1764,damped-jacobi,five-point,19.5507,10610,1.00E-11,1,0.0232558,,
parallel,3,43,1764,gauss-seidel,five-point,14.8068,5302,1.00E-11,1,0.0232558,,
parallel,4,3,4,damped-jacobi,five-point,0.000430259,41,1.00E-11,1,0.333333,,
parallel,4,3,4,gauss-seidel,five-point,0.000489114,22,1.00E-11,1,0.333333,,
parallel,4,4,9,damped-jacobi,five-point,0.000632188,82,1.00E-11,1,0.25,,
parallel,4,4,9,gauss-seidel,five-point,0.000520646,43,1.00E-11,1,0.25,,
parallel,4,5,16,damped-jacobi,five-point,0.000963733,134,1.00E-11,1,0.2,,
parallel,4,5,16,gauss-seidel,five-point,0.000928796,69,1.00E-11,1,0.2,,
parallel,4,6,25,damped-jacobi,five-point,0.00142397,197,1.00E-11,1,0.166667,,
parallel,4,6,25,gauss-seidel,five-point,0.0012315,101,1.00E-11,1,0.166667,,
parallel,4,7,36,damped-jacobi,five-point,0.00184702,272,1.00E-11,1,0.142857,,
parallel,4,7,36,gauss-seidel,five-point,0.00170665,138,1.00E-11,1,0.142857,,
parallel,4,8,49,damped-jacobi,five-point,0.0027466,358,1.00E-11,1,0.125,,
parallel,4,8,49,gauss-seidel,five-point,0.00265102,181,1.00E-11,1,0.125,,
parallel,4,9,64,damped-jacobi,five-point,0.00372412,455,1.00E-11,1,0.111111,,
parallel,4,9,64,gauss-seidel,five-point,0.00295097,230,1.00E-11,1,0.111111,,
parallel,4,10,81,damped-jacobi,five-point,0.00614582,564,1.00E-11,1,0.1,,
parallel,4,10,81,gauss-seidel,five-point,0.00432351,284,1.00E-11,1,0.1,,
parallel,4,11,100,damped-jacobi,five-point,0.0098559,685,1.00E-11,1,0.0909091,,
parallel,4,11,100,gauss-seidel,five-point,0.00671481,345,1.00E-11,1,0.0909091,,
parallel,4,12,121,damped-jacobi,five-point,0.0137936,817,1.00E-11,1,0.0833333,,
parallel,4,12,121,gauss-seidel,five-point,0.00824603,411,1.00E-11,1,0.0833333,,
parallel,4,13,144,damped-jacobi,five-point,0.0233175,960,1.00E-11,1,0.0769231,,
parallel,4,13,144,gauss-seidel,five-point,0.0192281,482,1.00E-11,1,0.0769231,,
parallel,4,14,169,damped-jacobi,five-point,0.0343279,1115,1.00E-11,1,0.0714286,,
parallel,4,14,169,gauss-seidel,five-point,0.0257531,560,1.00E-11,1,0.0714286,,
parallel,4,15,196,damped-jacobi,five-point,0.0528594,1282,1.00E-11,1,0.0666667,,
parallel,4,15,196,gauss-seidel,five-point,0.0393723,643,1.00E-11,1,0.0666667,,
parallel,4,16,225,damped-jacobi,five-point,0.071744,1459,1.00E-11,1,0.0625,,
parallel,4,16,225,gauss-seidel,five-point,0.0384698,732,1.00E-11,1,0.0625,,
parallel,4,17,256,damped-jacobi,five-point,0.0905949,1649,1.00E-11,1,0.0588235,,
parallel,4,17,256,gauss-seidel,five-point,0.0755885,827,1.00E-11,1,0.0588235,,
parallel,4,18,289,damped-jacobi,five-point,0.11024,1850,1.00E-11,1,0.0555556,,
parallel,4,18,289,gauss-seidel,five-point,0.0943416,927,1.00E-11,1,0.0555556,,
parallel,4,19,324,damped-jacobi,five-point,0.135021,2062,1.00E-11,1,0.0526316,,
parallel,4,19,324,gauss-seidel,five-point,0.0954481,1033,1.00E-11,1,0.0526316,,
parallel,4,20,361,damped-jacobi,five-point,0.174141,2286,1.00E-11,1,0.05,,
parallel,4,20,361,gauss-seidel,five-point,0.126114,1145,1.00E-11,1,0.05,,
parallel,4,21,400,damped-jacobi,five-point,0.221048,2521,1.00E-11,1,0.047619,,
parallel,4,21,400,gauss-seidel,five-point,0.163006,1263,1.00E-11,1,0.047619,,
parallel,4,22,441,damped-jacobi,five-point,0.284245,2768,1.00E-11,1,0.0454545,,
parallel,4,22,441,gauss-seidel,five-point,0.213801,1386,1.00E-11,1,0.0454545,,
parallel,4,23,484,damped-jacobi,five-point,0.355783,3026,1.00E-11,1,0.0434783,,
parallel,4,23,484,gauss-seidel,five-point,0.258448,1515,1.00E-11,1,0.0434783,,
parallel,4,24,529,damped-jacobi,five-point,0.44912,3295,1.00E-11,1,0.0416667,,
parallel,4,24,529,gauss-seidel,five-point,0.354086,1650,1.00E-11,1,0.0416667,,
parallel,4,25,576,damped-jacobi,five-point,0.573461,3576,1.00E-11,1,0.04,,
parallel,4,25,576,gauss-seidel,five-point,0.417272,1790,1.00E-11,1,0.04,,
parallel,4,26,625,damped-jacobi,five-point,0.709757,3869,1.00E-11,1,0.0384615,,
parallel,4,26,625,gauss-seidel,five-point,0.544642,1937,1.00E-11,1,0.0384615,,
parallel,4,27,676,damped-jacobi,five-point,0.880538,4173,1.00E-11,1,0.037037,,
parallel,4,27,676,gauss-seidel,five-point,0.658019,2089,1.00E-11,1,0.037037,,
parallel,4,28,729,damped-jacobi,five-point,1.09658,4489,1.00E-11,1,0.0357143,,
parallel,4,28,729,gauss-seidel,five-point,0.8162,2246,1.00E-11,1,0.0357143,,
parallel,4,29,784,damped-jacobi,five-point,1.34279,4816,1.00E-11,1,0.0344828,,
parallel,4,29,784,gauss-seidel,five-point,1.00335,2410,1.00E-11,1,0.0344828,,
parallel,4,30,841,damped-jacobi,five-point,1.65098,5154,1.00E-11,1,0.0333333,,
parallel,4,30,841,gauss-seidel,five-point,1.24341,2579,1.00E-11,1,0.0333333,,
parallel,4,31,900,damped-jacobi,five-point,2.00083,5505,1.00E-11,1,0.0322581,,
parallel,4,31,900,gauss-seidel,five-point,1.51895,2754,1.00E-11,1,0.0322581,,
parallel,4,32,961,damped-jacobi,five-point,2.43013,5866,1.00E-11,1,0.03125,,
parallel,4,32,961,gauss-seidel,five-point,1.82338,2935,1.00E-11,1,0.03125,,
parallel,4,33,1024,damped-jacobi,five-point,2.95593,6239,1.00E-11,1,0.030303,,
parallel,4,33,1024,gauss-seidel,five-point,2.23723,3121,1.00E-11,1,0.030303,,
parallel,4,34,1089,damped-jacobi,five-point,3.52497,6624,1.00E-11,1,0.0294118,,
parallel,4,34,1089,gauss-seidel,five-point,2.66944,3314,1.00E-11,1,0.0294118,,
parallel,4,35,1156,damped-jacobi,five-point,4.18605,7021,1.00E-11,1,0.0285714,,
parallel,4,35,1156,gauss-seidel,five-point,3.19219,3512,1.00E-11,1,0.0285714,,
parallel,4,36,1225,damped-jacobi,five-point,4.97032,7428,1.00E-11,1,0.0277778,,
parallel,4,36,1225,gauss-seidel,five-point,3.89609,3715,1.00E-11,1,0.0277778,,
parallel,4,37,1296,damped-jacobi,five-point,5.86535,7848,1.00E-11,1,0.027027,,
parallel,4,37,1296,gauss-seidel,five-point,4.72893,3925,1.00E-11,1,0.027027,,
parallel,4,38,1369,damped-jacobi,five-point,6.90511,8277,1.00E-11,1,0.0263158,,
parallel,4,38,1369,gauss-seidel,five-point,5.6869,4140,1.00E-11,1,0.0263158,,
parallel,4,39,1444,damped-jacobi,five-point,8.07504,8719,1.00E-11,1,0.025641,,
parallel,4,39,1444,gauss-seidel,five-point,6.9584,4361,1.00E-11,1,0.025641,,
parallel,3,40,1521,damped-jacobi,nine-point,0.148736,80,1.00E-11,0.666667,0.025,,
parallel,4,40,1521,gauss-seidel,five-point,8.19663,4588,1.00E-11,1,0.025,,
parallel,4,41,1600,damped-jacobi,five-point,10.9375,9639,1.00E-11,1,0.0243902,,
parallel,4,41,1600,gauss-seidel,five-point,9.8899,4820,1.00E-11,1,0.0243902,,
parallel,4,42,1681,damped-jacobi,five-point,12.6817,10118,1.00E-11,1,0.0238095,,
parallel,4,42,1681,gauss-seidel,five-point,11.186,5058,1.00E-11,1,0.0238095,,
parallel,4,43,1764,damped-jacobi,five-point,14.6638,10610,1.00E-11,1,0.0232558,,
parallel,4,43,1764,gauss-seidel,five-point,13.4655,5302,1.00E-11,1,0.0232558,,
parallel,4,44,1849,damped-jacobi,five-point,16.9644,11102,1.00E-11,1,0.0227273,,
parallel,4,44,1849,gauss-seidel,five-point,15.4698,5551,1.00E-11,1,0.0227273,,
parallel,4,45,1936,damped-jacobi,five-point,19.2793,11611,1.00E-11,1,0.0222222,,
parallel,4,45,1936,gauss-seidel,five-point,17.2908,5806,1.00E-11,1,0.0222222,,
parallel,4,46,2025,damped-jacobi,five-point,22.2311,12139,1.00E-11,1,0.0217391,,
parallel,4,46,2025,gauss-seidel,five-point,19.6794,6068,1.00E-11,1,0.0217391,,
parallel,5,4,9,damped-jacobi,five-point,0.00089616,82,1.00E-11,1,0.25,,
parallel,5,4,9,gauss-seidel,five-point,0.000778809,43,1.00E-11,1,0.25,,
parallel,5,5,16,damped-jacobi,five-point,0.0015325,134,1.00E-11,1,0.2,,
parallel,5,5,16,gauss-seidel,five-point,0.00101331,69,1.00E-11,1,0.2,,
parallel,5,6,25,damped-jacobi,five-point,0.00185631,197,1.00E-11,1,0.166667,,
parallel,5,6,25,gauss-seidel,five-point,0.00142307,101,1.00E-11,1,0.166667,,
parallel,5,7,36,damped-jacobi,five-point,0.00272278,272,1.00E-11,1,0.142857,,
parallel,5,7,36,gauss-seidel,five-point,0.00208226,138,1.00E-11,1,0.142857,,
parallel,5,8,49,damped-jacobi,five-point,0.00346331,358,1.00E-11,1,0.125,,
parallel,5,8,49,gauss-seidel,five-point,0.00295942,181,1.00E-11,1,0.125,,
parallel,5,9,64,damped-jacobi,five-point,0.00478742,455,1.00E-11,1,0.111111,,
parallel,5,9,64,gauss-seidel,five-point,0.00425723,230,1.00E-11,1,0.111111,,
parallel,5,10,81,damped-jacobi,five-point,0.00726728,564,1.00E-11,1,0.1,,
parallel,5,10,81,gauss-seidel,five-point,0.00687328,284,1.00E-11,1,0.1,,
parallel,5,11,100,damped-jacobi,five-point,0.0100762,685,1.00E-11,1,0.0909091,,
parallel,5,11,100,gauss-seidel,five-point,0.00558301,345,1.00E-11,1,0.0909091,,
parallel,5,12,121,damped-jacobi,five-point,0.0144441,817,1.00E-11,1,0.0833333,,
parallel,5,12,121,gauss-seidel,five-point,0.013277,411,1.00E-11,1,0.0833333,,
parallel,5,13,144,damped-jacobi,five-point,0.0217142,960,1.00E-11,1,0.0769231,,
parallel,5,13,144,gauss-seidel,five-point,0.0179128,482,1.00E-11,1,0.0769231,,
parallel,5,14,169,damped-jacobi,five-point,0.0333621,1115,1.00E-11,1,0.0714286,,
parallel,5,14,169,gauss-seidel,five-point,0.0299933,560,1.00E-11,1,0.0714286,,
parallel,5,15,196,damped-jacobi,five-point,0.0452786,1282,1.00E-11,1,0.0666667,,
parallel,5,15,196,gauss-seidel,five-point,0.0423477,643,1.00E-11,1,0.0666667,,
parallel,5,16,225,damped-jacobi,five-point,0.0649243,1459,1.00E-11,1,0.0625,,
parallel,5,16,225,gauss-seidel,five-point,0.0556097,732,1.00E-11,1,0.0625,,
parallel,5,17,256,damped-jacobi,five-point,0.0849907,1649,1.00E-11,1,0.0588235,,
parallel,5,17,256,gauss-seidel,five-point,0.0573811,827,1.00E-11,1,0.0588235,,
parallel,5,18,289,damped-jacobi,five-point,0.101756,1850,1.00E-11,1,0.0555556,,
parallel,5,18,289,gauss-seidel,five-point,0.0914283,927,1.00E-11,1,0.0555556,,
parallel,5,19,324,damped-jacobi,five-point,0.122578,2062,1.00E-11,1,0.0526316,,
parallel,5,19,324,gauss-seidel,five-point,0.115713,1033,1.00E-11,1,0.0526316,,
parallel,5,20,361,damped-jacobi,five-point,0.154439,2286,1.00E-11,1,0.05,,
parallel,5,20,361,gauss-seidel,five-point,0.13772,1145,1.00E-11,1,0.05,,
parallel,5,21,400,damped-jacobi,five-point,0.192129,2521,1.00E-11,1,0.047619,,
parallel,5,21,400,gauss-seidel,five-point,0.154195,1263,1.00E-11,1,0.047619,,
parallel,5,22,441,damped-jacobi,five-point,0.245976,2768,1.00E-11,1,0.0454545,,
parallel,5,22,441,gauss-seidel,five-point,0.214292,1386,1.00E-11,1,0.0454545,,
parallel,5,23,484,damped-jacobi,five-point,0.306652,3026,1.00E-11,1,0.0434783,,
parallel,5,23,484,gauss-seidel,five-point,0.267365,1515,1.00E-11,1,0.0434783,,
parallel,5,24,529,damped-jacobi,five-point,0.382944,3295,1.00E-11,1,0.0416667,,
parallel,5,24,529,gauss-seidel,five-point,0.337829,1650,1.00E-11,1,0.0416667,,
parallel,5,25,576,damped-jacobi,five-point,0.478319,3576,1.00E-11,1,0.04,,
parallel,5,25,576,gauss-seidel,five-point,0.420052,1790,1.00E-11,1,0.04,,
parallel,5,26,625,damped-jacobi,five-point,0.597046,3869,1.00E-11,1,0.0384615,,
parallel,5,26,625,gauss-seidel,five-point,0.531432,1937,1.00E-11,1,0.0384615,,
parallel,5,27,676,damped-jacobi,five-point,0.736474,4173,1.00E-11,1,0.037037,,
parallel,5,27,676,gauss-seidel,five-point,0.645447,2089,1.00E-11,1,0.037037,,
parallel,5,28,729,damped-jacobi,five-point,0.902595,4489,1.00E-11,1,0.0357143,,
parallel,5,28,729,gauss-seidel,five-point,0.771833,2246,1.00E-11,1,0.0357143,,
parallel,5,29,784,damped-jacobi,five-point,1.10585,4816,1.00E-11,1,0.0344828,,
parallel,5,29,784,gauss-seidel,five-point,0.973385,2410,1.00E-11,1,0.0344828,,
parallel,5,30,841,damped-jacobi,five-point,1.35202,5154,1.00E-11,1,0.0333333,,
parallel,5,30,841,gauss-seidel,five-point,1.17072,2579,1.00E-11,1,0.0333333,,
parallel,5,31,900,damped-jacobi,five-point,1.63236,5505,1.00E-11,1,0.0322581,,
parallel,5,31,900,gauss-seidel,five-point,1.43662,2754,1.00E-11,1,0.0322581,,
parallel,5,32,961,damped-jacobi,five-point,1.97501,5866,1.00E-11,1,0.03125,,
parallel,5,32,961,gauss-seidel,five-point,1.73547,2935,1.00E-11,1,0.03125,,
parallel,5,33,1024,damped-jacobi,five-point,2.36332,6239,1.00E-11,1,0.030303,,
parallel,5,33,1024,gauss-seidel,five-point,2.0797,3121,1.00E-11,1,0.030303,,
parallel,5,34,1089,damped-jacobi,five-point,2.83473,6624,1.00E-11,1,0.0294118,,
parallel,5,34,1089,gauss-seidel,five-point,2.50022,3314,1.00E-11,1,0.0294118,,
parallel,5,35,1156,damped-jacobi,five-point,3.38282,7021,1.00E-11,1,0.0285714,,
parallel,5,35,1156,gauss-seidel,five-point,2.99614,3512,1.00E-11,1,0.0285714,,
parallel,5,36,1225,damped-jacobi,five-point,3.99191,7428,1.00E-11,1,0.0277778,,
parallel,5,36,1225,gauss-seidel,five-point,3.62738,3715,1.00E-11,1,0.0277778,,
parallel,5,37,1296,damped-jacobi,five-point,4.76737,7848,1.00E-11,1,0.027027,,
parallel,5,37,1296,gauss-seidel,five-point,4.4064,3925,1.00E-11,1,0.027027,,
parallel,5,38,1369,damped-jacobi,five-point,5.57858,8277,1.00E-11,1,0.0263158,,
parallel,5,38,1369,gauss-seidel,five-point,5.32171,4140,1.00E-11,1,0.0263158,,
parallel,5,39,1444,damped-jacobi,five-point,6.53403,8719,1.00E-11,1,0.025641,,
parallel,5,39,1444,gauss-seidel,five-point,6.44986,4361,1.00E-11,1,0.025641,,
parallel,4,40,1521,damped-jacobi,five-point,9.43793,9172,1.00E-11,1,0.025,4.072534973,1.018133743
parallel,5,40,1521,gauss-seidel,five-point,7.61785,4588,1.00E-11,1,0.025,,
parallel,5,41,1600,damped-jacobi,five-point,8.84104,9639,1.00E-11,1,0.0243902,,
parallel,5,41,1600,gauss-seidel,five-point,9.08957,4820,1.00E-11,1,0.0243902,,
parallel,5,42,1681,damped-jacobi,five-point,10.2299,10118,1.00E-11,1,0.0238095,,
parallel,5,42,1681,gauss-seidel,five-point,10.972,5058,1.00E-11,1,0.0238095,,
parallel,5,43,1764,damped-jacobi,five-point,11.7987,10610,1.00E-11,1,0.0232558,,
parallel,5,43,1764,gauss-seidel,five-point,12.9382,5302,1.00E-11,1,0.0232558,,
parallel,5,44,1849,damped-jacobi,five-point,13.5263,11102,1.00E-11,1,0.0227273,,
parallel,5,44,1849,gauss-seidel,five-point,14.5619,5551,1.00E-11,1,0.0227273,,
parallel,5,45,1936,damped-jacobi,five-point,15.5004,11611,1.00E-11,1,0.0222222,,
parallel,5,45,1936,gauss-seidel,five-point,16.2613,5806,1.00E-11,1,0.0222222,,
parallel,5,46,2025,damped-jacobi,five-point,17.7577,12139,1.00E-11,1,0.0217391,,
parallel,5,46,2025,gauss-seidel,five-point,19.631,6068,1.00E-11,1,0.0217391,,
parallel,5,47,2116,damped-jacobi,five-point,20.3355,12688,1.00E-11,1,0.0212766,,
parallel,5,47,2116,gauss-seidel,five-point,21.3909,6335,1.00E-11,1,0.0212766,,
parallel,5,48,2209,damped-jacobi,five-point,23.0233,13220,1.00E-11,1,0.0208333,,
